"Baani Sandhu","","21","","IN"
"Baas B","","0","",""
"Babasónicos","mixed","0","group","AR"
"Babblarna","","0","",""
"Babel-Ish","male","0","person",""
"Babes Wodumo","female","26","person","ZA"
"Babou","male","25","person","DK"
"Baby Goth","female","0","person","US"
"Baby K","female","37","person","IT"
"Baby Keem","","0","",""
"Baby Rasta","male","0","person","PR"
"Baby Rasta & Gringo","mixed","0","group","PR"
"Baby Rose","female","25","person","US"
"BACALL","","0","",""
"Bacilos","mixed","25","group","US"
"back number","mixed","16","group","JP"
"Backstreet Boys","mixed","27","group","US"
"Baco Exu do Blues","male","24","person",""
"Bad Bunny","male","26","person","PR"
"Bad Geckos","mixed","30","group","US"
"Bad Gyal","female","23","person",""
"BAD HABITS","mixed","0","group",""
"Bad Wolves","mixed","3","group","US"
"Badd Dimes","male","0","person",""
"Baddiel, Skinner & Lightning Seeds","mixed","31","group","GB"
"badmómzjay","female","0","person","DE"
"Badoxa","male","0","person","AO"
"Badpojken","male","0","person",""
"Badshah","male","0","person",""
"BAEKHYUN","male","28","person","KR"
"Bag Raiders","mixed","14","group","AU"
"Baggalútur","mixed","0","group","IS"
"Baghdad","","0","",""
"Bagossy Brothers Company","mixed","7","group","RO"
"Bağzıları","mixed","4","group","TR"
"Bahadır Sağlam","male","0","person","TR"
"Bahadır Tatlıöz","male","0","person","TR"
"Bahari","mixed","0","group",""
"Bailey Jehl","male","0","person",""
"Bailey May","male","17","person","PH"
"Baka Not Nice","male","41","person","CA"
"Bakermat","male","28","person","NL"
"Bakyl","","0","",""
"Ballet Folklórico Alma Chilena","mixed","41","group","GB"
"balloon","mixed","0","group","DE"
"Balti","male","40","person","TN"
"BamBam From GOT7","male","23","person","KR"
"Bamby","","0","",""
"Band Aid","mixed","36","group",""
"Band Aid 30","mixed","0","group",""
"Banda Carnaval","mixed","0","group","MX"
"Banda Clave Nueva De Max Peraza","mixed","0","group",""
"Banda Coloso","mixed","0","group",""
"Banda do Mar","mixed","6","group","BR"
"Banda El Recodo","mixed","82","group","MX"
"Banda Los Recoditos","mixed","31","group","MX"
"Banda Los Sebastianes","mixed","0","group","MX"
"Banda Neira","mixed","8","group","ID"
"Banda Sinaloense MS de Sergio Lizárraga","mixed","17","group",""
"Banda Tierra Sagrada","mixed","0","group",""
"Banda XXI","mixed","0","group","AR"
"Bandaga","male","0","person","ES"
"Bandokay","","0","","GB"
"Baneva","male","0","person","TR"
"Bang For The Buck","","0","",""
"BANG YE DAM","male","18","person",""
"BangBros","mixed","0","group","DE"
"Banita Sandhu","","0","",""
"Bankrol Hayden","","0","",""
"BANKS","female","32","person","US"
"BANNERS","male","0","person",""
"Bantu","mixed","0","group",""
"Banx & Ranx","mixed","0","group","CA"
"Bappi Lahiri","male","67","person","IN"
"Bar Z","mixed","54","group","US"
"Barack Adama","male","34","person","FR"
"BARANOVSKI","","0","",""
"Barbara Moleko","female","33","person","DK"
"Bárbara Tinoco","female","21","person",""
"Barbatuques","mixed","0","group","BR"
"Barber","male","70","person","US"
"Bardero$","mixed","18","group",""
"Barei","female","38","person","ES"
"Barloe Team","","0","",""
"Bartofso","","0","",""
"Bas","male","33","person","US"
"Basada","mixed","0","group","FR"
"BasedBoys","","0","",""
"Basenji","male","0","person",""
"Basim","male","28","person","DK"
"Baskın","male","85","person","EE"
"Bass Santana","","0","",""
"Bass Sultan Hengzt","male","38","person","DE"
"Bastiaan","male","49","person","NL"
"Bastille","mixed","10","group","GB"
"BATE","","0","",""
"Batidão Stronda","male","28","person","BR"
"Bato","mixed","0","group",""
"BATU","male","0","person",""
"Bausa","male","31","person","DE"
"Baustelle","mixed","26","group","IT"
"Bayron Fire","","0","",""
"Bayronfire","","0","",""
"Bazart","mixed","8","group","BE"
"Bazzi","male","22","person","US"
"bbno$","male","25","person","CA"
"BCA","","0","",""
"Be Vis","mixed","6","group",""
"Bea Miller","female","21","person","US"
"beabadoobee","female","20","person",""
"Beachbraaten","","0","",""
"Beak On The Night","mixed","11","group","GB"
"Beardyman","male","38","person","GB"
"Bearson","","0","",""
"BeatBoyBenji","","0","",""
"Beatgees","mixed","0","group",""
"Beatrich","","0","",""
"Beatriz Luengo","female","37","person","ES"
"Beauty Brain","mixed","0","group",""
"Beba","female","0","person",""
"Bebe","female","42","person","ES"
"Bebe Rexha","female","30","person","US"
"Bebo Yau","male","0","person",""
"Because","mixed","30","group",""
"Beck","male","50","person","US"
"Becky G","female","23","person","US"
"Becky Hill","female","26","person","GB"
"Bedo","","0","",""
"Bedoes","male","22","person","PL"
"Bedroom Audio","","0","","ES"
"Bee Gees","mixed","62","group","GB"
"Beéle","","0","",""
"BEGE","male","57","person","DE"
"Beginner","mixed","29","group","DE"
"BEHM","female","0","person","FI"
"Behrang Miri","male","36","person","SE"
"Beit Habubot","mixed","0","group","JP"
"BEK & Wallin","mixed","0","group","DE"
"BEKA","male","0","person","DE"
"Beko","male","0","person",""
"Bekon","","0","",""
"Bekuh Boom","female","26","person","US"
"Bel","mixed","0","group",""
"Belah","female","42","person","US"
"Belanova","mixed","20","group","MX"
"Belinda","female","30","person","MX"
"Bella & Filippa","mixed","7","group","SE"
"Belly","mixed","29","group","US"
"Belly Squad","mixed","0","group",""
"Belma Şahin","","0","",""
"Belmondo","mixed","14","group","HU"
"Belo","","0","",""
"Beltito","male","0","person","PR"
"Bembe Orquesta","","0","",""
"Ben Büdü","male","31","person","TR"
"Ben Cristovao","male","33","person","CZ"
"Ben E. King","male","76","person","US"
"Ben Fero","","0","",""
"Ben Haenow","male","35","person","GB"
"Ben Howard","male","33","person","GB"
"Ben Ladin","female","0","person","US"
"Ben Mitkus","male","25","person",""
"Ben Sihombing","male","0","person",""
"Ben&Ben","mixed","5","group",""
"Benab","male","0","person","FR"
"Benaia Barabi","male","0","person",""
"Benal","mixed","8","group",""
"Benash","male","0","person","FR"
"Bendik","mixed","0","group","NO"
"Bene","male","36","person","SK"
"BENEE","female","20","person","NZ"
"Bengio","male","0","person","DE"
"Bengü","female","41","person","TR"
"BENIM","","0","",""
"Benislav","male","25","person",""
"BENITO TUZZA","male","0","person",""
"Benjamin","male","63","person","GB"
"Benjamín Amadeo","male","36","person","AR"
"Benjamin Beats","male","63","person","GB"
"Benjamin Francis Leftwich","male","30","person","GB"
"Benjamin Hav","male","35","person",""
"Benjamin Ingrosso","male","22","person","SE"
"Benjamin Joseph","","0","",""
"Benjamin Mendy","male","0","person",""
"Benjamin Walker","male","0","person","GB"
"Benji & Fede","mixed","9","group","IT"
"Benji Price","","0","",""
"Benny Anderssons Orkester","mixed","19","group","SE"
"Benny Benassi","male","53","person","IT"
"benny blanco","male","32","person","US"
"Benny Dayal","male","36","person","IN"
"Benny Jamz","","0","",""
"Beret","male","0","person","ES"
"Bergur Leó","male","75","person","HU"
"Berk Coşkun","","0","",""
"Berkay","","0","",""
"Berksan","male","41","person","TR"
"Bermudu Divstūris","mixed","9","group",""
"Berna Flex","male","0","person","IT"
"Bernt Hulsker","male","56","person","SE"
"BESS","male","0","person",""
"Beta","","0","",""
"Beta Berk Bayındır","","0","",""
"Beteo","male","0","person","PL"
"Betta Lemme","female","27","person",""
"Better Weather","mixed","0","group",""
"Betty Who","female","28","person",""
"Beyazz","","0","",""
"Beyoncé","female","38","person","US"
"Bhad Bhabie","female","17","person","US"
"Bhaskar","","0","",""
"Bhavi","male","22","person","BE"
"Bhuvan Bam","male","26","person",""
"BHZ","mixed","0","group",""
"BIA","mixed","0","group",""
"Biagio Antonacci","male","56","person","IT"
"Białas","","0","","PL"
"Bianca Atzei","female","0","person","IT"
"Bianca Ryan","female","25","person","US"
"Bibi Bourelly","female","26","person",""
"Bibic","male","63","person","SI"
"Bich Phuong","female","30","person","VN"
"Biel","","0","",""
"Biên","","0","",""
"Biffy Clyro","mixed","25","group","GB"
"Big Boi","male","45","person","US"
"Big Boy","male","45","person","PR"
"Big Daddy","mixed","45","group","US"
"Big Fish","male","48","person","IT"
"Big Gigantic","mixed","12","group","US"
"Big Lenbo","","0","",""
"Big Narstie","male","34","person","GB"
"Big O","","0","",""
"Big Rube","male","0","person",""
"Big Scythe","mixed","26","group","DE"
"Big Sean","male","32","person",""
"Big Shaq","","28","","GB"
"Big Soto","","0","",""
"Big2","","0","",""
"BIGBANG","mixed","13","group","KR"
"Bigflo & Oli","mixed","15","group",""
"Bii","","0","",""
"Bilal","male","40","person","US"
"Bilal Hassani","male","20","person","FR"
"Bilal Saeed","male","0","person",""
"Bilal Sonses","male","0","person","TR"
"Bilal Wahib","","0","",""
"Bilderbuch","mixed","15","group","AT"
"Bilge Nihan","","0","",""
"Bill Pinckney","male","81","person",""
"Bill Pinkney","male","81","person",""
"Bill Withers","male","81","person","US"
"Billie Eilish","female","18","person","US"
"Billkin","","0","",""
"Billy Crawford","male","38","person",""
"Billy Currington","male","46","person","US"
"Billy Eichner","","0","",""
"Billy Joel","male","71","person","US"
"Billy Raffoul","male","26","person",""
"Billy Ray Cyrus","male","58","person","US"
"Billy Sio","","0","",""
"Billy Taner","male","47","person","TR"
"Bing Crosby","male","74","person","US"
"Bingo Players","mixed","14","group","NL"
"Binomio de Oro de América","mixed","44","group","CO"
"BINZ","male","32","person","VN"
"Biondo","female","48","person","IT"
"Bipolar Sunshine","male","36","person","GB"
"Bird Thongchai","male","61","person","TH"
"Birds Of Tokyo","mixed","16","group","AU"
"Birdy","female","24","person","GB"
"Birdy Nam Nam","mixed","19","group","FR"
"Birgir Hákon","","0","","IS"
"Birnir","male","0","person","IS"
"Birol Namoğlu (GRİPİN)","","0","",""
"Bishara","male","17","person","SE"
"Bisiugroup","","0","",""
"Bispo","male","27","person",""
"Bitamina","mixed","0","group","PL"
"Bizarrap","","22","","AR"
"Bizi","male","0","person","FI"
"Bizzey","male","35","person","NL"
"BJ The Chicago Kid","male","35","person","US"
"Björgvin Halldórsson","male","69","person","IS"
"Bjørnskov","","0","",""
"BK","male","0","person","GB"
"BKO","","29","","SE"
"BL","","0","",""
"Bl4ir","","0","",""
"Blac Youngsta","","0","",""
"BLACHA","","57","","US"
"Black","mixed","51","group","GB"
"Black Coast","male","0","person",""
"Black Coffee","male","44","person","ZA"
"Black Jonas Point","male","31","person","US"
"Black M","male","35","person","FR"
"Black Roy","male","48","person","DE"
"Black Thought","male","48","person","US"
"Blacka","","0","",""
"blackbear","male","29","person","US"
"BlackJack","mixed","0","group","NZ"
"Blacko","male","41","person","FR"
"BLACKPINK","mixed","3","group","KR"
"BlackRoy","","0","",""
"Blackstreet","mixed","29","group","US"
"Blacky","male","26","person","JP"
"Blade Brown","male","0","person",""
"Blak","mixed","19","group",""
"Blake Rose","","0","",""
"Blake Shelton","male","44","person","US"
"Blanche","mixed","0","group",""
"Blanco Brown","male","32","person","US"
"Blas Cantó","male","28","person","ES"
"Blasfem","","0","",""
"Blasko","male","50","person","US"
"Blasterjaxx","mixed","10","group","NL"
"Blaya","female","33","person","BR"
"Bligg","male","43","person","CH"
"blink-182","mixed","28","group","US"
"Blinkie","male","0","person","GB"
"Bliss n Eso","mixed","20","group","AU"
"Blixa Bargeld","male","61","person","DE"
"Blizzy","","0","","SE"
"BlocBoy JB","male","24","person","US"
"BLØF","mixed","28","group","NL"
"Blonde","mixed","7","group","GB"
"BloodPop®","male","29","person","US"
"Bloody Hawk","male","24","person","GR"
"Blossoms","mixed","7","group","GB"
"Blow","mixed","6","group","FR"
"Bluay","","0","",""
"Blue","mixed","19","group","GB"
"Blue Ivy Carter","female","8","person","US"
"Blue Öyster Cult","mixed","53","group","US"
"Blue Shade","mixed","0","group","US"
"Blue Suede Daddys","","0","",""
"Blueface","male","23","person",""
"Blunted Vato","","0","",""
"Blur","mixed","30","group","GB"
"Blvck O","","0","",""
"BMYE","","0","",""
"BNK48","mixed","4","group","TH"
"Bo Evers","male","0","person","DK"
"Bo Kaspers Orkester","","29","","SE"
"Bob","male","36","person","JM"
"Bob B. Soxx & The Blue Jeans","mixed","58","group","US"
"Bob do Contra","mixed","0","group","US"
"Bob Dylan","male","79","person","US"
"Bob Marley & The Wailers","mixed","49","group","JM"
"Bob Sinclar","male","53","person","FR"
"Bob Van Ratingen","","0","",""
"Bøbben & Yogi","","0","","US"
"Bobby \"Boris\" Pickett","male","0","person","US"
"Bobby \"Boris\" Pickett & The Crypt-Kickers","mixed","0","group",""
"Bobby Green","male","0","person",""
"Bobby Helms","male","63","person","US"
"Bobby Shmurda","male","25","person",""
"Bodyslam","mixed","18","group","TH"
"Boef","male","27","person","NL"
"Boegie","mixed","42","group","NL"
"Boehm","","0","",""
"Bohemia","male","0","person","PK"
"Bokke8","","0","",""
"Bokoesam","male","0","person","NL"
"Bolaget","","0","",""
"Bolat Nurimov","","0","",""
"Bolbbalgan4","mixed","6","group","KR"
"Bolémvn","","0","",""
"Bølgen","mixed","0","group","DK"
"Bolier","","0","",""
"Bollebof","male","0","person","NL"
"BollyKex","","0","",""
"Bomba Estéreo","mixed","15","group","CO"
"Bombai","mixed","7","group",""
"Bombay Bicycle Club","mixed","15","group","GB"
"Bombotunes","","0","",""
"Bon Entendeur","","6","","FR"
"Bon Iver","mixed","14","group","US"
"Bon Jovi","mixed","37","group","US"
"Bonde R300","","0","","KR"
"Bones","male","26","person",""
"Boney M.","mixed","45","group",""
"Bonez MC","male","35","person","DE"
"Boni & Kelly","mixed","0","group","CU"
"Bonn","male","30","person","SE"
"Bonny Lovy","male","0","person",""
"Bonobo","male","44","person","GB"
"Bonzai","female","0","person",""
"Boo Gabunada","","0","",""
"Booba","male","43","person","FR"
"Boomdabash","mixed","18","group","IT"
"Boosin","male","0","person",""
"Boostee","male","0","person","FR"
"Bora Duran","male","42","person","TR"
"BORCREW","","0","",""
"Borgeous","male","0","person","US"
"Bori","","0","",""
"Boris René","male","29","person","SE"
"Borixon","male","43","person","PL"
"BØRNS","male","28","person",""
"Boro Boro","male","0","person",""
"Boro Purvi","male","0","person",""
"Bosh","mixed","0","group",""
"Boss Doms","male","32","person","IT"
"Bosse","male","40","person","DE"
"Bossy","","0","",""
"Bosx1ne","male","0","person","PH"
"Boujee","","0","",""
"Boulevard des Airs","mixed","16","group","FR"
"Bovychulo","","0","",""
"BOWKYLION","","0","",""
"BowLand","","0","",""
"BOY","male","30","person","US"
"Boy Matthews","male","32","person",""
"Boy Peacemaker","","0","",""
"Boy Teddy","male","0","person",""
"Boy Wonder CF","male","42","person","US"
"Boyat","","0","",""
"Boygar","","0","",""
"Boykot","male","30","person",""
"Boyz II Men","mixed","32","group","US"
"Boyzinho o Rei da Bregadeira","mixed","5","group","BR"
"Boyzone","mixed","27","group","IE"
"Boza","","0","",""
"Bozza","male","0","person","DE"
"Brace","mixed","4","group",""
"Bracket","mixed","28","group","US"
"Brädi","male","41","person","FI"
"Bradley Cooper","male","45","person","US"
"Brado","male","0","person",""
"Bram","male","38","person","NL"
"Bram Krikke","male","38","person","NL"
"Bramsito","","0","",""
"Brancar","","0","",""
"Branco","female","48","person","PT"
"Brando","male","0","person",""
"Brandon Beal","male","36","person","US"
"Brandy","female","41","person","US"
"Brantley Gilbert","male","35","person","US"
"Brasco","male","0","person","FR"
"Bravs","male","0","person",""
"Brayan dj","","0","",""
"Brecho","","0","",""
"Brenda Lee","female","75","person",""
"Brendon Urie","male","33","person","US"
"Breno & Caio Cesar","mixed","10","group","BR"
"Breno Miranda","","0","",""
"Brent","","0","",""
"Brent Faiyaz","male","24","person","US"
"Bresh","male","0","person","IT"
"Brett Eldredge","male","34","person","US"
"Brett Young","male","39","person","US"
"Brian Cross","male","0","person","ES"
"Brian McKnight","male","51","person","US"
